"title","author","author_company","repo","number","closed","created_at","closed_at","updated_at","labels","assignees"
"Implement product versioning for audit trail compliance","lin_mei","grot_plushies","grot-plushies/product-catalog-service","1444","false","1753035713359","","1753593065227","[""feature-request"",""area/postgres"",""effort/small"",""priority/medium""]","[]"
"API returns 500 when querying products with special characters in name","silva_marco","grot_plushies","grot-plushies/product-catalog-service","1719","true","1753003278339","1753534992946","1753534992946","[""bug"",""area/reviews"",""area/inventory"",""effort/small"",""priority/low""]","[""sre_oncall""]"
"Related products algorithm returns items from archived collections after recent deploy","jones_terry","grot_plushies","grot-plushies/product-catalog-service","1592","false","1752946912983","","1753608292560","[""bug"",""area/search-index"",""area/reviews"",""effort/medium"",""priority/low""]","[]"
"Add payment analytics dashboard with conversion metrics for new accounts","eriksson_nils","grot_plushies","grot-plushies/payment-service","1004","true","1752942881900","1754931874398","1754931874398","[""feature-request"",""area/tax-calc"",""effort/small"",""priority/medium""]","[""ops_admin""]"
"Payment intent not cancelled when user abandons checkout intermittently","chen_wei","grot_plushies","grot-plushies/payment-service","1928","false","1752905563659","","1753790580009","[""bug"",""area/webhooks"",""effort/small"",""priority/low""]","[]"
"Cross-sell suggestions API returns products from wrong category since v2.4 upgrade","novak_petra","grot_plushies","grot-plushies/cart-service","1663","false","1752856913631","","1753934676491","[""bug"",""area/discounts"",""effort/small"",""priority/high""]","[]"
"Implement smart cart suggestions based on purchase history in production","jensen_lars","grot_plushies","grot-plushies/cart-service","1454","true","1752844130947","1754256975906","1754256975906","[""feature-request"",""area/inventory-sync"",""effort/small"",""priority/low""]","[""ux_designer""]"
"Customer reports cart emptied overnight without explanation under high load","jones_terry","grot_plushies","grot-plushies/cart-service","1374","false","1752810585032","","1754002819000","[""customer-support"",""area/discounts"",""area/session"",""effort/medium"",""priority/low""]","[]"
"Pagination breaks when filtering by category on search page","novak_petra","grot_plushies","grot-plushies/frontend","1182","false","1752807544970","","1753871222276","[""bug"",""area/ux"",""area/seo"",""effort/small"",""priority/low""]","[]"
"Cart merge fails silently when guest user logs in with existing cart under high load","mitchell_quinn","grot_plushies","grot-plushies/cart-service","1066","false","1752806352664","","1753171389771","[""bug"",""area/webhooks"",""effort/large"",""priority/medium""]","[""sre_oncall"",""qa_engineer""]"
"Cart TTL not reset on user interaction causing premature expiry since v2.4 upgrade","hill_casey","grot_plushies","grot-plushies/cart-service","1338","false","1752788745001","","1753987950286","[""bug"",""area/ttl"",""area/persistence"",""effort/medium"",""priority/medium""]","[]"
"Customer unable to remove last item from cart on mobile (regression)","clark_mia","grot_plushies","grot-plushies/cart-service","1473","false","1752784683201","","1753043761245","[""customer-support"",""area/webhooks"",""area/shipping-calc"",""effort/small"",""priority/low""]","[""sec_reviewer""]"
"3D Secure challenge window blocked by popup blocker on mobile intermittently","grant_sam","grot_plushies","grot-plushies/payment-service","1914","false","1752783944677","","1752881083699","[""bug"",""area/webhooks"",""area/refunds"",""area/fraud-detection"",""effort/small"",""priority/high""]","[]"
"Cart TTL not reset on user interaction causing premature expiry","hussain_amir","grot_plushies","grot-plushies/cart-service","1201","true","1752760295121","1754718954691","1754718954691","[""bug"",""area/validation"",""effort/large"",""priority/high""]","[""dev_lead""]"
"Accessibility: screen reader skips product description section under high load","silva_marco","grot_plushies","grot-plushies/frontend","1155","false","1752749595277","","1753076896287","[""bug"",""area/accessibility"",""effort/small"",""priority/low""]","[]"
"Apple Pay session validation fails on subdomain checkout pages (regression)","lewis_brooke","grot_plushies","grot-plushies/payment-service","1889","false","1752745389909","","1753651261491","[""bug"",""area/stripe"",""area/currency"",""effort/medium"",""priority/medium""]","[]"
"Implement loyalty points redemption in cart after recent deploy","honda_yuki","grot_plushies","grot-plushies/cart-service","1859","false","1752644480382","","1752945707776","[""feature-request"",""area/ttl"",""effort/small"",""priority/low""]","[]"
"Implement progressive image loading with blur-up placeholder under high load","ortiz_diego","grot_plushies","grot-plushies/frontend","1350","false","1752561050215","","1752600539248","[""feature-request"",""area/i18n"",""effort/medium"",""priority/medium""]","[""infra_lead""]"
"Shipping estimate showing 30 days for domestic order","jensen_lars","grot_plushies","grot-plushies/cart-service","1925","true","1752500700686","1754172688357","1754172688357","[""customer-support"",""area/session"",""area/api"",""area/ttl"",""effort/medium"",""priority/high""]","[""product_mgr""]"
"User reports getting charged twice for single order","nakamura_hana","grot_plushies","grot-plushies/frontend","1803","true","1752499047363","1752921301280","1752921301280","[""customer-support"",""area/accessibility"",""effort/medium"",""priority/low""]","[""sec_reviewer""]"
"Items silently removed from cart when inventory drops to zero","bell_sarah","grot_plushies","grot-plushies/cart-service","1639","true","1752400466694","1753629493746","1753629493746","[""bug"",""area/webhooks"",""effort/small"",""priority/high""]","[""sec_reviewer"",""infra_lead""]"
"Payment timeout increases to 30s during peak hours causing cart drops","blake_chris","grot_plushies","grot-plushies/payment-service","1112","false","1752354282337","","1753456126172","[""bug"",""area/invoicing"",""area/stripe"",""effort/small"",""priority/medium""]","[]"
"Add support for product variants with independent inventory tracking on staging","lewis_brooke","grot_plushies","grot-plushies/product-catalog-service","1100","true","1752332038574","1754243457496","1754243457496","[""feature-request"",""area/caching"",""area/pricing"",""effort/medium"",""priority/medium""]","[""ux_designer"",""qa_engineer""]"
"Add estimated delivery date to cart summary","bauer_lukas","grot_plushies","grot-plushies/frontend","1837","false","1752307726140","","1753423918378","[""feature-request"",""area/navigation"",""area/ux"",""area/images"",""effort/large"",""priority/low""]","[]"
"Add keyboard shortcuts for power users in admin panel on staging","fischer_jan","grot_plushies","grot-plushies/frontend","1443","true","1752282731195","1752798955560","1752798955560","[""feature-request"",""area/ux"",""effort/medium"",""priority/medium""]","[""data_eng""]"
"Gift card applied twice when checkout retried after timeout after recent deploy","perez_gabi","grot_plushies","grot-plushies/cart-service","1894","false","1752229537547","","1753431959305","[""bug"",""area/ttl"",""area/persistence"",""effort/small"",""priority/high""]","[]"
"Payment service health check passes but Stripe API calls fail intermittently","perez_gabi","grot_plushies","grot-plushies/payment-service","1645","false","1752197214822","","1752848783201","[""bug"",""area/fraud-detection"",""area/receipts"",""area/refunds"",""effort/small"",""priority/critical""]","[""sre_oncall""]"
"Cart item count endpoint returns stale cached value (regression)","larsson_ella","grot_plushies","grot-plushies/cart-service","1899","false","1752155078995","","1753344941329","[""bug"",""area/discounts"",""area/validation"",""effort/small"",""priority/low""]","[]"
"Add accessibility score badge to meet WCAG 2.1 AA on staging","santos_leo","grot_plushies","grot-plushies/frontend","1469","true","1752116207226","1752981583936","1752981583936","[""feature-request"",""area/accessibility"",""effort/small"",""priority/medium""]","[""data_eng""]"
"Add bulk product editing via spreadsheet import/export intermittently","hansen_ida","grot_plushies","grot-plushies/product-catalog-service","1649","false","1752102476947","","1752421022191","[""feature-request"",""area/search-index"",""area/caching"",""area/images"",""effort/small"",""priority/low""]","[""sre_oncall""]"
"Subscription renewal payment uses expired card on file","diaz_carlos","grot_plushies","grot-plushies/payment-service","1394","false","1752100872490","","1752700923168","[""bug"",""area/refunds"",""effort/medium"",""priority/medium""]","[""dev_lead""]"
"Category page returns 404 when slug contains consecutive hyphens in production","ramirez_val","grot_plushies","grot-plushies/product-catalog-service","1930","false","1752078830057","","1752287274718","[""bug"",""area/search-index"",""area/postgres"",""effort/small"",""priority/low""]","[""sec_reviewer"",""infra_lead""]"
"Discount code validation bypassed when applied via API directly (regression)","santos_leo","grot_plushies","grot-plushies/cart-service","1965","true","1752077176885","1753001370609","1753001370609","[""bug"",""area/api"",""effort/medium"",""priority/high""]","[""platform_eng"",""qa_engineer""]"
"Implement payment splitting for marketplace vendors on staging","garcia_luis","grot_plushies","grot-plushies/payment-service","1420","false","1752028282024","","1752522339054","[""feature-request"",""area/currency"",""area/webhooks"",""effort/small"",""priority/low""]","[]"
"Promo code SUMMER25 not applying discount at checkout in production","novak_petra","grot_plushies","grot-plushies/frontend","1499","false","1751984183392","","1752553426305","[""customer-support"",""area/performance"",""effort/small"",""priority/high""]","[]"
"Payment method icons don't render in Firefox private mode intermittently","davis_riley","grot_plushies","grot-plushies/frontend","1104","false","1751977797260","","1751989074109","[""bug"",""area/ui"",""area/checkout-flow"",""area/accessibility"",""effort/medium"",""priority/medium""]","[]"
"Product images fail to load on slow connections causing layout shift","quinn_rowan","grot_plushies","grot-plushies/frontend","1379","false","1751946276348","","1751994552333","[""bug"",""area/checkout-flow"",""area/i18n"",""effort/large"",""priority/medium""]","[""sec_reviewer""]"
"Dark mode toggle doesn't persist across page refreshes","martin_luke","grot_plushies","grot-plushies/frontend","1985","false","1751905216769","","1752284530247","[""bug"",""area/ui"",""area/checkout-flow"",""effort/small"",""priority/medium""]","[]"
"Add save-for-later functionality with reminder notifications since v2.4 upgrade","lopez_rosa","grot_plushies","grot-plushies/cart-service","1612","false","1751904745642","","1752097184120","[""feature-request"",""area/ttl"",""area/inventory-sync"",""effort/medium"",""priority/medium""]","[""dev_lead""]"
"Implement product comparison feature with side-by-side specs","dubois_julie","grot_plushies","grot-plushies/product-catalog-service","1656","true","1751896438193","1752534749258","1752534749258","[""feature-request"",""area/caching"",""effort/medium"",""priority/high""]","[""platform_eng""]"
"Support multi-language product descriptions intermittently","ramirez_val","grot_plushies","grot-plushies/frontend","1862","false","1751882140776","","1752810706628","[""feature-request"",""area/navigation"",""area/seo"",""area/checkout-flow"",""effort/small"",""priority/low""]","[""data_eng""]"
"Idempotency key collision causes payment deduplication false positive in production","nakamura_hana","grot_plushies","grot-plushies/payment-service","1662","false","1751880921023","","1752496752911","[""bug"",""area/stripe"",""effort/large"",""priority/critical""]","[]"
"Support custom gift wrapping options at checkout since v2.4 upgrade","klein_max","grot_plushies","grot-plushies/frontend","1940","true","1751860585543","1752388078784","1752388078784","[""feature-request"",""area/accessibility"",""area/ux"",""effort/small"",""priority/low""]","[""data_eng""]"
"Cart item count endpoint returns stale cached value on staging","carter_devon","grot_plushies","grot-plushies/cart-service","1081","true","1751830673398","1754202240180","1754202240180","[""bug"",""area/discounts"",""effort/small"",""priority/low""]","[""dev_lead""]"
"Image optimization pipeline corrupts PNG transparency on resize in production","mitchell_quinn","grot_plushies","grot-plushies/product-catalog-service","1024","false","1751791421521","","1752324356610","[""bug"",""area/search-index"",""effort/small"",""priority/critical""]","[]"
"Support cryptocurrency payments via Coinbase Commerce","jones_terry","grot_plushies","grot-plushies/payment-service","1538","true","1751764881371","1753889373442","1753889373442","[""feature-request"",""area/pci-compliance"",""effort/large"",""priority/low""]","[""qa_engineer""]"
"Order history shows duplicate entries for same purchase","bauer_lukas","grot_plushies","grot-plushies/frontend","1147","false","1751760312875","","1751793911969","[""customer-support"",""area/ux"",""effort/small"",""priority/critical""]","[]"
"Sticky header overlaps modal dialogs on scroll in production","quinn_rowan","grot_plushies","grot-plushies/frontend","1687","false","1751714974299","","1752434574459","[""bug"",""area/seo"",""effort/large"",""priority/high""]","[]"
"Customer needs product availability alert for out-of-stock item since v2.4 upgrade","mueller_tim","grot_plushies","grot-plushies/product-catalog-service","1340","true","1751688686594","1752726182107","1752726182107","[""customer-support"",""area/api"",""area/import-export"",""effort/large"",""priority/medium""]","[""ux_designer"",""data_eng""]"
"Postgres connection pool exhausted during bulk product import (regression)","reed_jordan","grot_plushies","grot-plushies/product-catalog-service","1277","false","1751677546759","","1752612212736","[""bug"",""area/search-index"",""area/images"",""effort/small"",""priority/low""]","[""sre_oncall""]"
"Cart showing wrong currency after VPN region change (regression)","hill_casey","grot_plushies","grot-plushies/cart-service","1527","false","1751673501423","","1752627476947","[""customer-support"",""area/shipping-calc"",""effort/medium"",""priority/medium""]","[""ops_admin"",""sec_reviewer""]"
"Enable drag-and-drop reordering of wishlist items intermittently","johnson_kim","grot_plushies","grot-plushies/frontend","1171","true","1751666666999","1753427516750","1753427516750","[""feature-request"",""area/checkout-flow"",""effort/small"",""priority/medium""]","[""data_eng""]"
"Cart showing wrong currency after VPN region change","hansen_ida","grot_plushies","grot-plushies/cart-service","1583","true","1751599437720","1752643489178","1752643489178","[""customer-support"",""area/discounts"",""area/webhooks"",""effort/medium"",""priority/medium""]","[""ux_designer""]"
"Cart quantity update endpoint allows fractional quantities intermittently","patel_nisha","grot_plushies","grot-plushies/cart-service","1703","false","1751591975357","","1751852707671","[""bug"",""area/webhooks"",""area/persistence"",""effort/small"",""priority/critical""]","[""sec_reviewer""]"
"Shipping estimate showing 30 days for domestic order (regression)","larsson_ella","grot_plushies","grot-plushies/cart-service","1184","false","1751538819188","","1752458300956","[""customer-support"",""area/pricing"",""effort/medium"",""priority/low""]","[]"
"Cart price mismatch between app and website for same products","kelly_erin","grot_plushies","grot-plushies/cart-service","1245","true","1751533041406","1751883724000","1751883724000","[""customer-support"",""area/pricing"",""effort/small"",""priority/high""]","[""qa_engineer""]"
"Implement A/B testing framework for checkout flow variants since v2.4 upgrade","honda_yuki","grot_plushies","grot-plushies/frontend","1648","false","1751500262876","","1752683263949","[""feature-request"",""area/auth"",""effort/small"",""priority/medium""]","[]"
"Gift card applied twice when checkout retried after timeout since v2.4 upgrade","andersson_emma","grot_plushies","grot-plushies/cart-service","1293","false","1751463827854","","1752072542020","[""bug"",""area/discounts"",""area/validation"",""area/shipping-calc"",""effort/large"",""priority/high""]","[]"
"Price formatting broken for JPY and KRW currencies on staging","ross_taylor","grot_plushies","grot-plushies/frontend","1536","false","1751391847660","","1752235360076","[""bug"",""area/i18n"",""area/images"",""effort/small"",""priority/critical""]","[]"
"Customer charged but order not confirmed in system since v2.4 upgrade","martin_luke","grot_plushies","grot-plushies/payment-service","1856","false","1751333353756","","1751934955431","[""customer-support"",""area/receipts"",""area/retry-logic"",""area/stripe"",""effort/small"",""priority/medium""]","[""platform_eng""]"
"Add save-for-later functionality with reminder notifications on staging","lee_jin","grot_plushies","grot-plushies/cart-service","1679","false","1751317417423","","1751338745181","[""feature-request"",""area/webhooks"",""area/discounts"",""effort/small"",""priority/medium""]","[]"
"Webhook event replay creates duplicate refund transactions after recent deploy","bell_sarah","grot_plushies","grot-plushies/payment-service","1624","false","1751292318359","","1752087210926","[""bug"",""area/webhooks"",""area/retry-logic"",""effort/medium"",""priority/high""]","[]"
"Customer asks for bulk order discount functionality (regression)","cohen_dan","grot_plushies","grot-plushies/frontend","1969","false","1751288174932","","1751353388861","[""customer-support"",""area/auth"",""area/performance"",""area/ui"",""effort/small"",""priority/low""]","[]"
"Category page returns 404 when slug contains consecutive hyphens on staging","ross_taylor","grot_plushies","grot-plushies/product-catalog-service","1995","false","1751270790478","","1751565569853","[""bug"",""area/search-index"",""effort/medium"",""priority/low""]","[]"
"Accessibility: screen reader skips product description section since v2.4 upgrade","moore_ash","grot_plushies","grot-plushies/frontend","1619","true","1751198869834","1752077624837","1752077624837","[""bug"",""area/checkout-flow"",""area/i18n"",""effort/medium"",""priority/high""]","[""product_mgr""]"
"Add configurable fraud rules engine per merchant region on staging","quinn_rowan","grot_plushies","grot-plushies/payment-service","1625","false","1751192523221","","1751683790395","[""feature-request"",""area/refunds"",""effort/large"",""priority/medium""]","[]"
"Product sorting by price doesn't account for active discounts","silva_marco","grot_plushies","grot-plushies/product-catalog-service","1884","true","1751181081017","1753088989435","1753088989435","[""bug"",""area/inventory"",""area/postgres"",""effort/medium"",""priority/medium""]","[""infra_lead""]"
"Customer cannot apply employee discount and promo code together under high load","becker_anna","grot_plushies","grot-plushies/cart-service","1525","false","1751122075111","","1751717733591","[""customer-support"",""area/pricing"",""area/api"",""effort/medium"",""priority/low""]","[]"
"Bundle pricing breaks when individual item is out of stock under high load","johnson_kim","grot_plushies","grot-plushies/cart-service","1280","true","1751113249935","1752719433264","1752719433264","[""bug"",""area/shipping-calc"",""area/pricing"",""effort/small"",""priority/critical""]","[""product_mgr""]"
"Add GraphQL API for flexible product data querying in production","novak_petra","grot_plushies","grot-plushies/product-catalog-service","1207","true","1751051314231","1751465414333","1751465414333","[""feature-request"",""area/api"",""effort/small"",""priority/medium""]","[""sre_oncall""]"
"Customer needs payment receipt reissued with updated address","rivera_sol","grot_plushies","grot-plushies/payment-service","1902","false","1751027160359","","1751041710293","[""customer-support"",""area/stripe"",""area/currency"",""area/refunds"",""effort/medium"",""priority/high""]","[""sre_oncall""]"
"Stripe customer ID lookup fails for migrated legacy accounts","becker_anna","grot_plushies","grot-plushies/payment-service","1289","true","1751025394144","1753268273702","1753268273702","[""bug"",""area/fraud-detection"",""area/tax-calc"",""effort/medium"",""priority/medium""]","[""infra_lead""]"
"Dark mode toggle doesn't persist across page refreshes on staging","campbell_nina","grot_plushies","grot-plushies/frontend","1494","true","1750853929383","1752526136635","1752526136635","[""bug"",""area/i18n"",""effort/small"",""priority/medium""]","[""platform_eng"",""sre_oncall""]"
"Cart badge count doesn't update after removing item","olsen_mari","grot_plushies","grot-plushies/frontend","1729","false","1750836129551","","1751675181248","[""bug"",""area/ux"",""effort/small"",""priority/medium""]","[""product_mgr""]"
"Gift card balance not reflecting after purchase under high load","bell_sarah","grot_plushies","grot-plushies/frontend","1319","false","1750828791471","","1751007572077","[""customer-support"",""area/seo"",""effort/small"",""priority/medium""]","[]"
"Promo code SUMMER25 not applying discount at checkout under high load","park_joon","grot_plushies","grot-plushies/frontend","1442","false","1750760638919","","1751413290081","[""customer-support"",""area/images"",""effort/small"",""priority/critical""]","[""ux_designer""]"
"Items silently removed from cart when inventory drops to zero for new accounts","agarwal_priya","grot_plushies","grot-plushies/cart-service","1576","false","1750733014620","","1751166243775","[""bug"",""area/session"",""area/discounts"",""area/shipping-calc"",""effort/small"",""priority/medium""]","[]"
"Refund endpoint returns success but charge is not reversed intermittently","andersson_emma","grot_plushies","grot-plushies/payment-service","1472","false","1750704399065","","1751378504425","[""bug"",""area/refunds"",""area/retry-logic"",""effort/large"",""priority/medium""]","[]"
"Stripe webhook signature validation fails intermittently under load","nelson_skylar","grot_plushies","grot-plushies/payment-service","1569","false","1750667278649","","1751197363778","[""bug"",""area/receipts"",""area/pci-compliance"",""effort/small"",""priority/medium""]","[]"
"Customer unable to update shipping address after order placed on staging","andersson_emma","grot_plushies","grot-plushies/frontend","1089","true","1750607610541","1752454972511","1752454972511","[""customer-support"",""area/navigation"",""area/checkout-flow"",""effort/small"",""priority/critical""]","[""infra_lead""]"
"Add product search autocomplete with image thumbnails","jensen_lars","grot_plushies","grot-plushies/product-catalog-service","1102","true","1750581786986","1752515198322","1752515198322","[""feature-request"",""area/api"",""effort/small"",""priority/low""]","[""sec_reviewer"",""ops_admin""]"
"Support multi-warehouse inventory with location-based availability under high load","lewis_brooke","grot_plushies","grot-plushies/product-catalog-service","1072","false","1750554180007","","1751122100481","[""feature-request"",""area/caching"",""area/inventory"",""effort/medium"",""priority/medium""]","[]"
"Cart price recalculation skips items added via wishlist transfer","hall_morgan","grot_plushies","grot-plushies/cart-service","1577","false","1750527120298","","1750887646047","[""bug"",""area/api"",""area/ttl"",""effort/medium"",""priority/low""]","[]"
"Implement payment splitting for marketplace vendors intermittently","clark_mia","grot_plushies","grot-plushies/payment-service","1262","false","1750523539087","","1750528257003","[""feature-request"",""area/fraud-detection"",""effort/medium"",""priority/medium""]","[""ux_designer"",""sre_oncall""]"
"Webhook event replay creates duplicate refund transactions","davis_riley","grot_plushies","grot-plushies/payment-service","1415","false","1750512669253","","1751320404534","[""bug"",""area/stripe"",""area/pci-compliance"",""effort/small"",""priority/critical""]","[]"
"Add payment analytics dashboard with conversion metrics since v2.4 upgrade","moore_ash","grot_plushies","grot-plushies/payment-service","1038","false","1750359203051","","1750467188480","[""feature-request"",""area/currency"",""effort/small"",""priority/medium""]","[]"
"Gift card balance not reflecting after purchase (regression)","cohen_dan","grot_plushies","grot-plushies/frontend","1115","true","1750359078782","1751104232202","1751104232202","[""customer-support"",""area/i18n"",""area/search"",""area/images"",""effort/medium"",""priority/medium""]","[""platform_eng""]"
"Bulk CSV import skips rows with Unicode characters in description","campbell_nina","grot_plushies","grot-plushies/product-catalog-service","1451","false","1750316865428","","1750912525118","[""bug"",""area/inventory"",""area/reviews"",""area/images"",""effort/large"",""priority/low""]","[]"
"Customer cannot download invoice PDF from order history","jones_terry","grot_plushies","grot-plushies/frontend","1190","false","1750259224914","","1750847677233","[""customer-support"",""area/search"",""effort/small"",""priority/medium""]","[]"
"Customer payment declined despite sufficient card balance intermittently","grant_sam","grot_plushies","grot-plushies/payment-service","1713","true","1750207463428","1751447981992","1751447981992","[""customer-support"",""area/refunds"",""area/invoicing"",""effort/medium"",""priority/low""]","[""platform_eng""]"
"Add save-for-later functionality with reminder notifications (regression)","andersson_emma","grot_plushies","grot-plushies/cart-service","1553","true","1750185781120","1750623989821","1750623989821","[""feature-request"",""area/pricing"",""area/ttl"",""effort/medium"",""priority/low""]","[""qa_engineer""]"
"Customer sees wrong order status in dashboard for new accounts","edwards_pat","grot_plushies","grot-plushies/frontend","1589","false","1750107824122","","1750655987394","[""customer-support"",""area/images"",""area/search"",""effort/medium"",""priority/medium""]","[]"
"Add bulk product editing via spreadsheet import/export","johnson_kim","grot_plushies","grot-plushies/product-catalog-service","1269","false","1750065850698","","1750836115362","[""feature-request"",""area/search-index"",""area/import-export"",""effort/large"",""priority/low""]","[]"
"Product page shows different price than what customer was charged under high load","eriksson_nils","grot_plushies","grot-plushies/product-catalog-service","1788","false","1750050041284","","1750586845756","[""customer-support"",""area/api"",""effort/medium"",""priority/medium""]","[]"
"Customer reports saved cart items changed prices without notice on staging","hill_casey","grot_plushies","grot-plushies/cart-service","1660","true","1750036917791","1750632369932","1750632369932","[""customer-support"",""area/pricing"",""area/ttl"",""area/api"",""effort/medium"",""priority/medium""]","[""dev_lead""]"
"API returns 500 when querying products with special characters in name","perez_gabi","grot_plushies","grot-plushies/product-catalog-service","1447","true","1749992352630","1752395358487","1752395358487","[""bug"",""area/import-export"",""area/search-index"",""effort/small"",""priority/low""]","[""sre_oncall""]"
"Implement barcode/QR code generation for product labels on staging","green_tanya","grot_plushies","grot-plushies/product-catalog-service","1685","false","1749984768284","","1750803130991","[""feature-request"",""area/caching"",""effort/large"",""priority/medium""]","[]"
"Search for specific plushie returns no results despite it being listed for new accounts","martin_luke","grot_plushies","grot-plushies/product-catalog-service","1062","false","1749938884846","","1750032616707","[""customer-support"",""area/caching"",""effort/medium"",""priority/low""]","[]"
"Race condition causes duplicate items when clicking add rapidly after recent deploy","nelson_skylar","grot_plushies","grot-plushies/cart-service","1044","false","1749894642408","","1750708515741","[""bug"",""area/validation"",""effort/large"",""priority/high""]","[""sec_reviewer""]"
"Cart API returns 500 when product has null price field on staging","garcia_luis","grot_plushies","grot-plushies/cart-service","1893","false","1749805234260","","1750558128936","[""bug"",""area/validation"",""effort/large"",""priority/low""]","[]"
"Order confirmation email link redirects to 404 in production","ramirez_val","grot_plushies","grot-plushies/frontend","1071","true","1749771531829","1751844652495","1751844652495","[""bug"",""area/search"",""area/ux"",""effort/small"",""priority/high""]","[""qa_engineer""]"
"Sticky header overlaps modal dialogs on scroll (regression)","mueller_tim","grot_plushies","grot-plushies/frontend","1284","false","1749753697074","","1750465723087","[""bug"",""area/auth"",""area/images"",""area/search"",""effort/medium"",""priority/medium""]","[""dev_lead""]"
"Add real-time payment status webhooks for third-party integrations in production","brown_alex","grot_plushies","grot-plushies/payment-service","1563","true","1749597381723","1751394937466","1751394937466","[""feature-request"",""area/tax-calc"",""effort/small"",""priority/high""]","[""platform_eng"",""ops_admin""]"
"Support pre-order items with estimated availability dates for new accounts","jackson_drew","grot_plushies","grot-plushies/cart-service","1832","false","1749570200325","","1749797057875","[""feature-request"",""area/session"",""area/shipping-calc"",""effort/medium"",""priority/medium""]","[]"
"Support multi-currency cart with real-time conversion on staging","moore_ash","grot_plushies","grot-plushies/cart-service","1605","false","1749569171713","","1749840414711","[""feature-request"",""area/webhooks"",""area/discounts"",""effort/small"",""priority/critical""]","[]"
"Gift wrapping option missing from cart for certain product types under high load","davis_riley","grot_plushies","grot-plushies/cart-service","1414","false","1749560809852","","1750018721726","[""customer-support"",""area/webhooks"",""area/pricing"",""effort/small"",""priority/high""]","[""sec_reviewer""]"
"Checkout form loses entered data on browser back button since v2.4 upgrade","cruz_maria","grot_plushies","grot-plushies/frontend","1634","false","1749546645865","","1750405373096","[""bug"",""area/images"",""area/navigation"",""effort/small"",""priority/low""]","[]"
"Stripe webhook signature validation fails intermittently under load","ali_omar","grot_plushies","grot-plushies/payment-service","1078","false","1749403389031","","1750098682963","[""bug"",""area/fraud-detection"",""effort/small"",""priority/low""]","[]"
"Social login with Google returns 500 on callback (regression)","jackson_drew","grot_plushies","grot-plushies/frontend","1236","false","1749359968418","","1750212395470","[""bug"",""area/ux"",""area/i18n"",""effort/small"",""priority/medium""]","[]"
"Support Apple Pay and Google Pay buttons in checkout since v2.4 upgrade","nelson_skylar","grot_plushies","grot-plushies/frontend","1398","true","1749353891460","1750371945052","1750371945052","[""feature-request"",""area/mobile"",""effort/large"",""priority/medium""]","[""sre_oncall""]"
"Add product size guide overlay for plushie dimensions","fischer_jan","grot_plushies","grot-plushies/frontend","1736","false","1749292401995","","1749430635313","[""feature-request"",""area/checkout-flow"",""effort/small"",""priority/low""]","[""infra_lead""]"
"Customer charged but order not confirmed in system after recent deploy","mitchell_quinn","grot_plushies","grot-plushies/payment-service","1167","true","1749276441476","1751683232643","1751683232643","[""customer-support"",""area/invoicing"",""area/retry-logic"",""effort/small"",""priority/medium""]","[""sre_oncall""]"
"Image carousel arrows overlap price tag on small screens","perez_gabi","grot_plushies","grot-plushies/frontend","1783","false","1749232899752","","1749569937657","[""bug"",""area/ui"",""effort/small"",""priority/low""]","[""dev_lead""]"
"Customer needs payment receipt reissued with updated address since v2.4 upgrade","schmidt_lena","grot_plushies","grot-plushies/payment-service","1317","false","1749203542321","","1749373433895","[""customer-support"",""area/webhooks"",""effort/small"",""priority/medium""]","[]"
"Add product search autocomplete with image thumbnails (regression)","campbell_nina","grot_plushies","grot-plushies/product-catalog-service","1423","false","1749173806429","","1749638613386","[""feature-request"",""area/caching"",""area/categories"",""effort/small"",""priority/medium""]","[]"
"Customer finds product reviews from different product showing on page (regression)","kato_ren","grot_plushies","grot-plushies/product-catalog-service","1568","false","1749085740142","","1750105322479","[""customer-support"",""area/reviews"",""effort/large"",""priority/medium""]","[]"
"Add cart analytics events for conversion funnel tracking","eriksson_nils","grot_plushies","grot-plushies/cart-service","1644","false","1749061927669","","1750269884183","[""feature-request"",""area/ttl"",""area/inventory-sync"",""effort/small"",""priority/critical""]","[]"
"Add product bundling discount engine (regression)","jackson_drew","grot_plushies","grot-plushies/cart-service","1891","true","1749026442460","1750998016109","1750998016109","[""feature-request"",""area/pricing"",""area/discounts"",""effort/medium"",""priority/low""]","[""data_eng""]"
"International customer charged domestic tax rate incorrectly","novak_petra","grot_plushies","grot-plushies/payment-service","1426","true","1748950191105","1750694800668","1750694800668","[""customer-support"",""area/currency"",""area/pci-compliance"",""effort/medium"",""priority/critical""]","[""data_eng""]"
"Account locked after failed password reset attempts","eriksson_nils","grot_plushies","grot-plushies/frontend","1797","true","1748899925558","1749237620006","1749237620006","[""customer-support"",""area/auth"",""effort/small"",""priority/medium""]","[""dev_lead""]"
"Implement automated chargeback response with evidence collection","nakamura_hana","grot_plushies","grot-plushies/payment-service","1838","false","1748876975136","","1749506108528","[""feature-request"",""area/stripe"",""area/currency"",""effort/small"",""priority/low""]","[]"
"Related products algorithm returns items from archived collections","diaz_carlos","grot_plushies","grot-plushies/product-catalog-service","1883","true","1748876440160","1749921411083","1749921411083","[""bug"",""area/api"",""area/reviews"",""effort/medium"",""priority/high""]","[""qa_engineer""]"
