"title","author","author_company","repo","number","closed","created_at","closed_at","updated_at","labels","assignees"
CRITICAL: Security Vulnerabilities Identified in grafana/grafana:12.2.0,Akashx1550,,grafana/grafana,112050,false,1759745833000,,1759746033000,"[""type/bug"",""area/security"",""automated-triage""]",[]
grafana OSS 12.1.1 : not showing user avatar so that to logout if the user is a viewer.,criticalboot,,grafana/grafana,112047,true,1759742551000,1759763498000,1759768154000,"[""type/bug"",""area/admin/user"",""area/frontend/login"",""type/regression"",""automated-triage""]",[]
"Add ""Show Time"" Parameter to Log Panel Controls for Optional Timestamp Display",P0lskay,Tensor,grafana/grafana,112039,false,1759722735000,,1759748485000,"[""type/feature-request"",""area/panel/logs"",""automated-triage""]",[]
Allow customizing font family of canvas elements from panel edit menu,medchedli,@LaRINa-Research-Lab,grafana/grafana,112037,false,1759676356000,,1759782885000,"[""type/feature-request"",""type/accessibility"",""area/panel/canvas"",""area/dashboard/edit"",""automated-triage""]",[]
Add color picker with custom selector in edit color dialog for canvas-based panels,medchedli,@LaRINa-Research-Lab,grafana/grafana,112036,false,1759675339000,,1759675538000,"[""type/feature-request"",""area/panel/canvas"",""automated-triage""]",[]
Configurable y-axis tick interval,Nikotine1,,grafana/grafana,112029,false,1759569324000,,1759569532000,"[""type/feature-request"",""area/panel/timeseries"",""automated-triage""]",[]
Canvas Panel: Editing background image URL input closes unexpectedly,medchedli,@LaRINa-Research-Lab,grafana/grafana,112015,false,1759512415000,,1759641283000,"[""type/bug"",""area/panel/canvas"",""automated-triage""]",[]
Add opt-in checkbox for saving timezone changes on dashboards,amandamcvey,@CoreWeave,grafana/grafana,112013,false,1759511570000,,1759511774000,"[""type/feature-request"",""automated-triage"",""area/dashboard/settings""]",[]
Geomap Panel: Fit to Data not re-fitting to subselection/drill down,swiffer,,grafana/grafana,112009,false,1759508758000,,1759508964000,"[""type/bug"",""area/dashboard/timerange"",""area/panel/geomap"",""automated-triage""]",[]
Map log levels for z/OS syslog,v1gnesh,,grafana/grafana,111990,false,1759497520000,,1761225895000,"[""type/feature-request"",""needs more info"",""area/panel/logs""]",[]
"Alerting: Exported Alert Rule ""Recording Rules"" YAML has incorrect config for Provisioning",aelogonpin,IES Triana,grafana/grafana,111987,false,1759495785000,,1762119465000,"[""type/bug"",""area/alerting"",""area/provisioning"",""area/data/export"",""automated-triage""]",[]
MySQL: cannot query datasets or tables names with hyphen,manuel-arrabal,CHECK24ES,grafana/grafana,111980,false,1759486007000,,1765807579000,"[""type/bug"",""datasource/MySQL"",""area/backend/db/mysql"",""type/regression"",""can't reproduce"",""automated-triage""]",[]
Table Panel: Overflowing panel bounds,sam-mcbr,,grafana/grafana,111960,true,1759430842000,1759513970000,1759513970000,"[""type/bug"",""type/performance"",""area/panel/table"",""type/browser-compatibility"",""type/regression"",""automated-triage""]","[""fastfrwrd""]"
Dashboard: HTTP Requests,carloswsilva007,,grafana/grafana,111930,true,1759403644000,1761704803000,1761704868000,"[""type/bug"",""area/backend/api"",""automated-triage""]",[]
Document the database setting `connection_string`,feliperc-net,,grafana/grafana,111923,false,1759397216000,,1759520932000,"[""type/docs"",""area/backend/db/postgres"",""automated-triage""]",[]
Explore Logs stopped working in 12.2.0: TypeError: Cannot read properties of undefined (reading 'LineContains'),JohanLindvall,@CombinationAB,grafana/grafana,111922,false,1759393388000,,1762334711000,"[""type/bug"",""area/explore"",""datasource/Loki"",""type/regression"",""automated-triage""]",[]
Dashboards: sort by time (1st column not working),Lusitaniae,Available for remote DevOps positons,grafana/grafana,111919,true,1759379015000,1759427738000,1759427738000,"[""type/bug"",""area/panel/table"",""automated-triage""]","[""fastfrwrd""]"
"Annotations not visible in externally shared dashboards despite ""Display annotations"" option enabled (Grafana v12.2.0)",robozb,WEBFocus Studio,grafana/grafana,111916,false,1759366594000,,1773232177000,"[""type/bug"",""area/public-dashboards"",""team/grafana-dashboards"",""automated-triage""]",[]
Clodwatch Logs: Don't display AWS console button with every field,ChuckJonas,Callaway Cloud Consulting,grafana/grafana,111862,true,1759285025000,1761140634000,1761663118000,"[""type/bug"",""effort/small"",""area/panel/logs"",""datasource/CloudWatch Logs"",""automated-triage""]","[""idastambuk""]"
Influx Data Source for SQL --- adds predicates to table names making some data inaccessible,danatinflux,,grafana/grafana,111860,false,1759269469000,,1759501820000,"[""type/bug"",""datasource/InfluxDB"",""area/explore"",""automated-triage""]",[]
Custom dockerfile: attempts to pull in grafana-image-renderer type which no longer exists.,sdb-oai,,grafana/grafana,111859,true,1759266190000,1769599706000,1769599707000,"[""type/build-packaging"",""area/image-rendering"",""type/regression"",""automated-triage""]",[]
Search API processes folderID parameter differently in Grafana 12,Daniel-Davies,,grafana/grafana,111843,false,1759257209000,,1759356587000,"[""type/bug"",""area/backend/api"",""type/regression"",""automated-triage""]",[]
docker: GF_PLUGINS_PREINSTALL_SYNC/GF_PLUGINS_PREINSTALL  can't install custom datasource from github,dginhoux,,grafana/grafana,111836,true,1759249260000,1759258038000,1759258038000,"[""type/bug"",""area/plugins"",""area/configuration"",""automated-triage""]",[]
Explore: Jaeger TraceToMetrics - Add trace to metrics feature for victoriametrics-metrics-datasource,arturminchukov,,grafana/grafana,111818,true,1759236366000,1765878491000,1765878491000,"[""type/feature-request"",""area/explore"",""datasource/Jaeger"",""automated-triage""]",[]
"Provisioned dashboard folder remains when source-folders has been removed, cluttering the ui",nathanaelweber,,grafana/grafana,111793,false,1759217984000,,1759396460000,"[""type/bug"",""area/dashboard/folders"",""area/provisioning"",""automated-triage""]",[]
12.2.0 docker hub push skipped,heapdavid,@TNP-Ltd,grafana/grafana,111763,true,1759163534000,1759227064000,1759227064000,"[""type/build-packaging"",""area/backend"",""area/configuration"",""type/ci"",""automated-triage""]",[]
Prometheus: Defining a custom timerange for each query,joelasagne,,grafana/grafana,111752,false,1759159370000,,1759159581000,"[""type/feature-request"",""area/dashboard/timerange"",""datasource/Prometheus"",""automated-triage""]",[]
Configuration: Any environment variable starting with GF_UNIFIED_ALTERING has no effect,AB-xdev,@xdev-software,grafana/grafana,111748,true,1759154114000,1759154240000,1759154240000,[],[]
Plugins: plugin with dependencies is not installed correctly,LarsStegman,Allseas ,grafana/grafana,111738,true,1759149655000,1759165063000,1759241008000,"[""type/bug"",""area/plugins"",""area/configuration"",""type/regression"",""automated-triage""]","[""wbrowne""]"
Json model: ID 0 in the dashboard model JSON after editing,alex73desu,,grafana/grafana,111724,false,1759127069000,,1759127270000,"[""type/bug"",""type/regression"",""automated-triage"",""area/dashboard/settings""]",[]
Logs table should reset filter textbox upon selecting a field,ross-paypay,PayPay,grafana/grafana,111720,false,1759114367000,,1759309478000,"[""type/feature-request"",""type/ux"",""area/explore"",""area/panel/logs"",""automated-triage""]",[]
Dashboard variable: Custom values wrong escaped and Breaks query,Nachtfalkeaw,,grafana/grafana,111710,false,1759046418000,,1759046611000,"[""type/bug"",""datasource/Prometheus"",""automated-triage"",""area/dashboard/variable""]",[]
"Table Panel: Cell Type ""JSON View"" and ""Pill"" do not respect ""Transformation -- Organize fields by name"" Rename",Nachtfalkeaw,,grafana/grafana,111709,true,1759015751000,1761683850000,1761683850000,"[""type/bug"",""area/panel/table"",""automated-triage""]","[""fastfrwrd""]"
"LDAP Authentication - Advanced Settings - Group Mappings: Free text field for comments and ""group by"" and ""search option"" and ""Multiple org_id""",Nachtfalkeaw,,grafana/grafana,111705,false,1759001325000,,1759001519000,"[""type/feature-request"",""area/auth/ldap"",""automated-triage""]",[]
Grafana Managed Alerts - Allow Multiple Contact Points in one single alert rule similar to mute timings,Nachtfalkeaw,,grafana/grafana,111704,false,1759000336000,,1773841666000,"[""type/feature-request"",""area/alerting"",""automated-triage""]",[]
"Mute Timings: Add intervals like ""Every 3rd week in the month"" and label matcher to limit affected devices within one alert",Nachtfalkeaw,,grafana/grafana,111703,false,1758999823000,,1759837819000,"[""type/feature-request"",""area/alerting"",""automated-triage""]",[]
Feature Request: Add an expression in the auth.proxy config for mapping the role from the user fields,matheuscscp,@fluxcd @controlplaneio-fluxcd,grafana/grafana,111702,true,1758990381000,1762806785000,1762806785000,"[""type/feature-request"",""area/auth"",""area/auth/oauth"",""automated-triage"",""area/auth/rbac""]",[]
Canvas: Custom SVG icons not shown,soroush-ghorbani,,grafana/grafana,111701,false,1758958625000,,1767049976000,"[""type/bug"",""area/panel/canvas"",""automated-triage""]","[""jesdavpet""]"
[New Data Source]: <InfluxDB v3>,HajimeSuzuki846,,grafana/grafana,111676,false,1758895561000,,1760358572000,"[""area/datasource"",""type/new-plugin-request""]",[]
How to create a document for grafana,iamunqsi,,grafana/grafana,111674,true,1758893847000,1759739977000,1759739977000,"[""type/question"",""area/admin/user"",""automated-triage""]",[]
Renaming Datasources via Provisioning,knollet,,grafana/grafana,111667,false,1758886718000,,1758886912000,"[""type/feature-request"",""area/provisioning"",""automated-triage"",""area/provisioning/datasources""]",[]
Alerting: Interval is not taken from data source but 1s by default,Kislaci90,,grafana/grafana,111666,false,1758886004000,,1759045520000,"[""type/bug"",""area/alerting"",""datasource/Prometheus"",""automated-triage""]",[]
Alerting: Options tooltip does not save interval value if I click outside tooltip,Kislaci90,,grafana/grafana,111664,false,1758884165000,,1766117132000,"[""type/bug"",""area/alerting"",""area/frontend"",""good first issue"",""automated-triage""]",[]
CVEs reported in 11.6.6,sahilbabbar,,grafana/grafana,111655,false,1758877016000,,1758877229000,"[""type/bug"",""area/security"",""automated-triage""]",[]
Dashboard template variable not loading when current values is null,sidlingappa,,grafana/grafana,111651,false,1758865757000,,1758865967000,"[""type/bug"",""area/dashboard/templating"",""type/regression"",""automated-triage""]",[]
[New Data Source]: Action1,ziemennetworks,,grafana/grafana,111640,false,1758825522000,,1758825522000,"[""area/datasource"",""type/new-plugin-request""]",[]
Performance regression when using API to populate dashboards across organizations (11.6.3 → 12.1.1),abocquierCC,,grafana/grafana,111621,false,1758809245000,,1758809472000,"[""type/performance"",""area/backend/api"",""area/backend/db"",""area/backend/db/postgres"",""type/regression"",""automated-triage""]",[]
Public Dashboards: Unauthorized Popup issue is still present with certain visualizations,Daniel-Ebert,@IBM,grafana/grafana,111619,false,1758808156000,,1760550796000,"[""type/bug"",""area/annotations"",""area/public-dashboards"",""automated-triage""]",[]
Generic OAuth: Invalid redirect url is returned when server.protocol = h2,bkhomuts,,grafana/grafana,111618,false,1758808041000,,1770383986000,"[""type/bug"",""area/auth/oauth"",""needs investigation"",""automated-triage""]",[]
Gauge: Allow bar thickness to be configured,avanish123,,grafana/grafana,111615,true,1758807416000,1768508094000,1768508094000,"[""type/question"",""area/panel/gauge"",""automated-triage""]",[]
"Snapshot API with PostgreSQL Datasource Shows ""No Data"" When Using Template Variable = ALL",nasru1994,,grafana/grafana,111614,false,1758807059000,,1761647953000,"[""type/bug"",""area/dashboard/templating"",""area/dashboard/snapshot"",""datasource/Postgres"",""team/grafana-dashboards"",""automated-triage"",""area/dashboard/scenes""]",[]
Error in SQL syntax for UPDATE secret_secure_value,ecgg,,grafana/grafana,111610,true,1758805432000,1762956945000,1762966638000,"[""type/bug"",""area/backend/db"",""area/backend"",""area/backend/db/mysql"",""area/backend/db/sql"",""team/operator-experience"",""automated-triage""]",[]
Trace visualization: Span filters are dropped on page resize,maxgaponov,,grafana/grafana,111609,false,1758804903000,,1758805114000,"[""type/bug"",""type/ux"",""area/panel/traceview"",""automated-triage""]",[]
Default file-name for database path for sqlite3,NanineO,,grafana/grafana,111602,false,1758800579000,,1758800783000,"[""type/feature-request"",""area/backend/db/sqlite"",""automated-triage""]",[]
[Stat Visualisation] String FAILURE  breaks the stat counter,Druuuuhl,,grafana/grafana,111601,false,1758800519000,,1758863369000,"[""type/bug"",""area/panel/stat"",""type/regression"",""automated-triage""]",[]
Dashboards: Geomap panel displays single data link 3 times in pop up window,stuosk,,grafana/grafana,111598,false,1758798840000,,1762269976000,"[""type/regression"",""area/panel/geomap"",""automated-triage""]",[]
Grafana 12.2.0: issue with table panels on mobile devices,jostrasser,,grafana/grafana,111590,true,1758793125000,1759264393000,1760510662000,"[""type/bug"",""area/panel/table"",""type/browser-compatibility"",""no stalebot"",""type/regression"",""automated-triage""]","[""leeoniya"",""fastfrwrd""]"
Dashboards: Pie chart slice sorting broken in 12.2,lkubb,,grafana/grafana,111588,false,1758791433000,,1767984945000,"[""type/bug"",""area/panel/piechart"",""type/regression"",""area/legend"",""automated-triage""]","[""jesdavpet""]"
Table: date field is rendering as unix epoch as of 12.2,teletapi,,grafana/grafana,111584,true,1758789721000,1760105659000,1760130978000,"[""type/bug"",""area/dashboard/timerange"",""type/regression"",""area/dataviz"",""area/dashboards/panel"",""automated-triage""]",[]
MYSQL,Modia12,,grafana/grafana,111583,false,1758788925000,,1758788925000,"[""area/datasource"",""type/new-plugin-request""]",[]
"Support additional HTTP content encodings (br, zstd)",FalkWoldmann,"@otto-de, @nordakademie",grafana/grafana,111569,false,1758742870000,,1758743073000,"[""type/feature-request"",""area/configuration"",""automated-triage""]",[]
Git Sync connection disappears on pod restart with ephemeral storage,derrickadjei,,grafana/grafana,111552,true,1758725331000,1760951358000,1760951358000,"[""type/feature-request"",""area/provisioning"",""automated-triage"",""area/gitsync""]",[]
Getting sse.dataQueryError firing across multiple alert rules,kevinyang372,,grafana/grafana,111550,true,1758725028000,1759765607000,1759765607000,"[""type/bug"",""area/alerting"",""effort/none"",""datasource/GoogleCloudMonitoring"",""automated-triage""]",[]
[New Data Source]: Azure Devops Boards,MoatazOthman,,grafana/grafana,111541,false,1758708744000,,1758708744000,"[""area/datasource"",""type/new-plugin-request""]",[]
Github: Latest releases no longer tagged as latest,mattbhmrc,,grafana/grafana,111536,true,1758707266000,1758725241000,1758725253000,"[""type/bug"",""area/backend/api"",""automated-triage""]",[]
Starring dashboards no longer works in 12.2.0,larshove,,grafana/grafana,111529,true,1758703074000,1759418081000,1763644571000,"[""type/bug"",""area/dashboard/folders"",""type/regression"",""area/backend/app-platform"",""automated-triage""]",[]
Grafana OSS 12.1.1 - Panel table: Rendered more hooks than during the previous render,Nachtfalkeaw,,grafana/grafana,111527,true,1758701402000,1762379101000,1762379101000,"[""type/bug"",""area/panel/table"",""automated-triage""]","[""fastfrwrd""]"
Provisioning: Dashboard not editable despite setting allowUiUpdates since 12.2.0 (still in 12.3.1),swiffer,,grafana/grafana,111525,true,1758694225000,1767635175000,1773176947000,"[""type/bug"",""area/provisioning"",""type/regression"",""team/grafana-dashboards"",""area/dashboard/edit"",""automated-triage""]","[""stephaniehingtgen""]"
"UI: Link to snapshot list is hardcoded, ignores sub path config",cheweytoo,,grafana/grafana,111516,true,1758667898000,1759248260000,1759248260000,"[""type/bug"",""area/dashboard/snapshot"",""area/configuration"",""area/frontend/login"",""automated-triage""]","[""Clarity-89""]"
Auth: Grafana leaks Oauth2 access token if not recognized as JWT,baprx,,grafana/grafana,111494,false,1758649554000,,1769951645000,"[""type/bug"",""area/auth"",""area/auth/oauth"",""automated-triage""]","[""vtorosyan""]"
Dashboards: Deduplication + log line limit can mislead users into thinking that no more logs exist,medicalPO,,grafana/grafana,111477,false,1758634466000,,1758634666000,"[""type/bug"",""area/explore"",""area/dashboards/panel"",""automated-triage""]",[]
Bargauge not using the full area when value display is active,develdoc,,grafana/grafana,111467,true,1758622538000,1771523173000,1771523173000,"[""type/bug"",""area/panel/bargauge"",""automated-triage""]",[]
Unix epoch in seconds is handled as if it were milliseconds.,DevAlsicJanDeclercq,Alsic NV,grafana/grafana,111466,false,1758621207000,,1758621441000,"[""type/bug"",""area/backend/db/sql"",""type/regression"",""automated-triage""]",[]
Panels: Field Override Fields by Name is not found,tschoch,,grafana/grafana,111460,false,1758607940000,,1760735389000,"[""type/bug"",""area/internationalization"",""area/field/overrides"",""area/panel/timeseries"",""automated-triage""]",[]
Add support for Elasticsearch 9,krische,,grafana/grafana,111456,true,1758581244000,1760114281000,1760114431000,"[""type/feature-request"",""datasource/Elasticsearch"",""automated-triage""]",[]
Product Area: SQL constraint Error when updated Alert Rule,akama-aka,,grafana/grafana,111454,false,1758575893000,,1758819861000,"[""type/bug"",""area/alerting"",""area/backend/db/sqlite"",""automated-triage""]",[]
Jager datasource: link to trace broken,Sh4d1,amo,grafana/grafana,111448,false,1758563854000,,1758564061000,"[""type/bug"",""datasource/Jaeger"",""automated-triage""]",[]
Invalid Redirect URI,Xuquansheng,,grafana/grafana,111440,true,1758507431000,1760450868000,1760450868000,"[""type/bug"",""area/auth/oauth"",""area/frontend/login"",""automated-triage""]",[]
"[Docs]: ""help wanted issues"" in CONTRIBUTING.md does not redirect to the correct page",anglerfishlyy,,grafana/grafana,111435,true,1758470619000,1759996981000,1759996981000,"[""type/docs"",""automated-triage""]",[]
[Oauth]Add PKCE option for github(GF_AUTH_GITHUB_USE_PKCE),arukiidou,,grafana/grafana,111434,false,1758469605000,,1758470402000,"[""type/feature-request"",""area/auth/oauth"",""automated-triage""]",[]
989139835182,989139835182,,grafana/grafana,111430,false,1758387342000,,1758387561000,"[""automated-triage""]",[]
New unit - allow specifying number of significant figures rather than number of decimals,reubengrussell,,grafana/grafana,111413,false,1758306186000,,1760313284000,"[""type/feature-request"",""automated-triage"",""area/dashboard/settings""]",[]
Build fails of 12.1.0 and 12.1.1 releases from envoyproxy checksum mismatch,smijolovic,CHAaSM Inc,grafana/grafana,111406,true,1758301273000,1765970431000,1765970431000,"[""type/build-packaging"",""area/backend"",""automated-triage""]",[]
Add full folder path to searches,flz,@roblox,grafana/grafana,111404,true,1758300157000,1758887769000,1758887912000,"[""type/feature-request"",""area/search"",""area/dashboard/folders"",""team/grafana-dashboards"",""automated-triage""]",[]
Increased DB I/O and higher latency after v12.0.4 upgrade from v11.6.0,samarara,,grafana/grafana,111401,false,1758295685000,,1762952754000,"[""type/performance"",""area/backend/api"",""area/backend/db"",""area/backend"",""type/regression"",""automated-triage""]",[]
Azure Monitor: Azure Resource Graph - Filter By Management Group,kpdo,,grafana/grafana,111397,false,1758293861000,,1759834311000,"[""type/feature-request"",""datasource/Azure"",""automated-triage""]",[]
Preloading panels prevents preload only before scroll.,simPod,@cdn77 ,grafana/grafana,111385,false,1758288308000,,1758290808000,"[""type/bug"",""automated-triage"",""area/dashboard/scenes""]",[]
Dashboards: interpolate $__rate_interval,sylr,,grafana/grafana,111383,false,1758287586000,,1758290901000,"[""type/feature-request"",""area/dashboard/templating"",""automated-triage""]",[]
Grafana trace query view allows customization or hiding trace's http.status_code and http.method,xincheng-96,,grafana/grafana,111407,false,1758262062000,,1758301886000,"[""area/tracing"",""datasource/Tempo"",""area/panel/traceview""]",[]
Alerting: Alert rule annotations not properly passed to notification templates in Grafana v12.1.1,alvin-susu,,grafana/grafana,111360,false,1758252749000,,1767777415000,"[""type/bug"",""area/alerting"",""automated-triage""]",[]
Dashboard: Scrolling through a large dashboard (500+ panels) causes page to crash,eragon512,@oodle-ai,grafana/grafana,111332,true,1758224061000,1771365545000,1771365555000,"[""type/bug"",""type/performance"",""team/grafana-dashboards"",""automated-triage"",""area/dashboard/scenes""]",[]
Dashboards: Page crashes after editing dashboard for 30+ mins or so,eragon512,@oodle-ai,grafana/grafana,111331,false,1758223470000,,1758257815000,"[""type/bug"",""type/performance"",""area/dashboard/edit"",""automated-triage""]",[]
Colorize variable buttons on dashboard,mach10x,,grafana/grafana,111324,false,1758211592000,,1758211804000,"[""type/feature-request"",""type/ux"",""automated-triage"",""area/dashboard/variable""]",[]
State Panel: Text wrap doesn't ajust it's size anymore,tekert,,grafana/grafana,111323,false,1758210556000,,1758260096000,"[""type/bug"",""area/panel/stat"",""type/regression"",""automated-triage""]",[]
Website: slack.grafana.com is dead,AB-xdev,@xdev-software,grafana/grafana,111314,false,1758204286000,,1759837798000,"[""type/bug"",""type/docs"",""automated-triage""]",[]
Dashboard: Data from other Panel not always refreshed,FrankZ85,,grafana/grafana,111294,false,1758188982000,,1758189182000,"[""type/bug"",""area/dashboards/panel"",""automated-triage"",""area/dashboard/variable""]",[]
Security Vulnerability: Go Package: github.com/grpc-ecosystem/go-grpc-prometheus - End of Life Notification (EOL),anjaniprayaga,,grafana/grafana,111285,false,1758164496000,,1768979548000,"[""type/bug"",""area/security"",""automated-triage""]",[]
Solrwinds: Solrwinds,ck55,Tailored Brands,grafana/grafana,111277,false,1758146014000,,1758146014000,"[""area/datasource"",""type/new-plugin-request""]",[]
issues with dashboard tagging and provisioning,richardphi1618,,grafana/grafana,111272,true,1758132996000,1758142348000,1758142372000,"[""type/bug"",""area/provisioning"",""team/grafana-dashboards"",""automated-triage"",""area/dashboard/settings""]",[]
Set minimum interval for Prometheus data soruce,Kislaci90,,grafana/grafana,111247,false,1758115677000,,1758115884000,"[""type/feature-request"",""datasource/Prometheus"",""area/configuration"",""automated-triage""]",[]
Add `credentialFilePath` for AWS Cloudwatch datasource for auth,Olgoetz,,grafana/grafana,111244,false,1758112446000,,1758211279000,"[""type/feature-request"",""prio/low"",""datasource/CloudWatch"",""team/grafana-aws-datasources"",""automated-triage""]",[]
"Jaeger datasource: Listing operations in Explore return 404 if Service Name contains ""/""",bamboozlegui,,grafana/grafana,111240,false,1758111000000,,1758111203000,"[""type/bug"",""area/explore"",""datasource/Jaeger"",""type/regression"",""automated-triage""]",[]
Navigation: Navtree items missing AppSubURL,matejkubinec,@3PillarGlobal,grafana/grafana,111199,true,1758050166000,1758817567000,1758817567000,"[""type/bug"",""area/navigation"",""automated-triage""]",[]
Geomap: Set marker Icon based on data,LarsStegman,Allseas ,grafana/grafana,111169,false,1758019437000,,1758019635000,"[""type/feature-request"",""area/panel/geomap"",""automated-triage""]",[]
"OAuth: Login not functional for legacy users: ""Could not create user: user not found""",xorwow,,grafana/grafana,111139,true,1757967248000,1758050622000,1758095826000,"[""type/bug"",""area/auth/oauth"",""automated-triage""]","[""mgyongyosi""]"
Statusgator,KevinSchreiter,,grafana/grafana,111131,false,1757958398000,,1757958398000,"[""area/datasource"",""type/new-plugin-request""]",[]
State Timeline: error if all serries hidden,DmitrySidorow,R-Solutions,grafana/grafana,111073,false,1757925881000,,1757926083000,"[""type/bug"",""area/panel/state-timeline"",""automated-triage""]",[]
Security Vulnerability: Go Package: go.opentelemetry.io/otel/exporters/jaeger - End of Life Notification (EOL),shwethadec01,,grafana/grafana,111068,false,1757921057000,,1770017081000,"[""type/bug"",""area/security"",""automated-triage""]",[]
%s## [Codecov](https://app.codecov.io/gh/grafana/beyla/pull/2190?dropdown=coverage&src=pr&el=h1&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=grafana) Report,johnaAr555,THE HANDBOOK,grafana/grafana,111058,true,1757869631000,1757869658000,1757870430000,[],[]
Self Hosted Grafana: Unable to use GitSync,gvsandeep2647,CBX1,grafana/grafana,111056,true,1757759446000,1763367799000,1763367799000,"[""type/bug"",""area/backend/db/migration"",""automated-triage"",""area/gitsync""]","[""MissingRoberto""]"
Feature Request: Customized Trace Panel,josephwangrb,,grafana/grafana,111055,false,1757742710000,,1761001436000,"[""type/feature-request"",""area/plugins"",""area/panel/traceview"",""automated-triage""]",[]
Custom Query Parameters on Prometheus Datasource Have No Effect When Using Thanos,KUMNISIP,,grafana/grafana,111029,false,1757692154000,,1759240500000,"[""type/bug"",""datasource/Prometheus"",""area/backend"",""automated-triage""]",[]
SonarQube SAST tool Integration plugin,Vinay-Kumar-Tandle,,grafana/grafana,111013,false,1757678488000,,1757678631000,"[""area/datasource"",""type/new-plugin-request""]",[]
[New Data Source]: ntop-ng,TskNitokiana,,grafana/grafana,111002,false,1757664969000,,1757664969000,"[""area/datasource"",""type/new-plugin-request""]",[]
Dashboards: Invisible graph in Firefox 142.0.1 Linux,nwcs-sh,NWCS LLC,grafana/grafana,110997,true,1757634926000,1758037242000,1758037255000,"[""type/bug"",""needs more info"",""type/browser-compatibility"",""team/grafana-dashboards"",""area/dashboards/panel"",""automated-triage""]",[]
Time Picker evaluates expressions incorrectly,slotrans,,grafana/grafana,110995,false,1757632862000,,1757633062000,"[""type/bug"",""area/dashboard/timerange"",""automated-triage""]",[]
"Fetch custom thresholds from a separate datasource, fallback to default threshold",oveee92,,grafana/grafana,110932,false,1757580744000,,1757679672000,"[""type/feature-request"",""area/alerting"",""automated-triage"",""area/provisioning/datasources""]",[]
[New Data Source]: <name-of-service>,Vishnu24km17,,grafana/grafana,110928,true,1757575007000,1757603669000,1757603669000,"[""area/datasource"",""type/new-plugin-request""]",[]
Canvas: snap connection endpoints / arrow heads to fixed anchor points on shape perimeter (e.g. 8 division points),takuya-tateshima,,grafana/grafana,110925,false,1757571328000,,1758742079000,"[""type/feature-request"",""area/panel/canvas"",""automated-triage""]",[]
Alerting: Recording rules datasources don't merge custom headers leading to 401,woehrl01,@plentymarkets,grafana/grafana,110896,false,1757524383000,,1757524587000,"[""type/bug"",""area/alerting"",""datasource/Prometheus"",""automated-triage""]",[]
Gestion_de_Serveur_et_SECURITE_Services_ALIMA ONG,bachufuraha2-creator,,grafana/grafana,110872,false,1757506425000,,1757506425000,"[""area/datasource"",""type/new-plugin-request""]",[]
Administration_Serveur_Reseau,bachufuraha2-creator,,grafana/grafana,110871,false,1757506135000,,1757506135000,"[""area/datasource"",""type/new-plugin-request""]",[]
Helm chart 9.4.4 / Grafana 12.1.1 → `no such column: with_credentials` at startup,lopter,,grafana/grafana,110851,false,1757464128000,,1757979320000,"[""type/bug"",""area/backend/db/migration"",""automated-triage""]",[]
Json: Internal Server Error 500 when a tags has 50+ chars,midoxc,,grafana/grafana,110848,true,1757457170000,1767956261000,1767956261000,"[""type/bug"",""area/backend/api"",""automated-triage""]","[""stephaniehingtgen""]"
"Make Grafana toolbar layout ""configurable""",adrian-tarau,,grafana/grafana,110846,true,1757455705000,1758029499000,1758041506000,"[""type/feature-request"",""area/dashboard"",""area/navigation"",""automated-triage""]",[]
Dashboards: anonymous user cannot create dashboard (but can modify),tmeijn,,grafana/grafana,110828,true,1757429461000,1761890740000,1761890750000,"[""type/bug"",""area/auth"",""area/dashboard/folders"",""team/grafana-dashboards"",""automated-triage"",""area/permissions""]","[""stephaniehingtgen""]"
Security Issue: InsecureSkipVerify in openfeature.go,VbhvGupta,IIIT Hyderabad,grafana/grafana,110811,false,1757422012000,,1757422199000,"[""type/bug"",""area/security"",""automated-triage""]",[]
Table panel: Variables in Data links not working if column hidden,DmitrySidorow,R-Solutions,grafana/grafana,110805,true,1757412147000,1760022848000,1760023460000,"[""type/bug"",""area/dashboard/data-links"",""type/regression"",""team/grafana-dashboards"",""automated-triage""]",[]
Variables get append with `=true` when clicking Dashboards linked in dashboard list panel ,thisiswhereitype,,grafana/grafana,110797,true,1757406425000,1759912363000,1759924350000,"[""type/bug"",""area/dashboard/links"",""team/grafana-dashboards"",""automated-triage""]",[]
Heatmap Visualization: Distorted data when few datapoints/rows present,1ttric,@facebook,grafana/grafana,110791,false,1757386303000,,1767028219000,"[""type/bug"",""area/panel/heatmap"",""automated-triage""]",[]
Improve alert delivery failure metrics,CameronJHall,,grafana/grafana,110782,false,1757361451000,,1757361655000,"[""type/feature-request"",""area/alerting"",""automated-triage""]",[]
Organization mapping for Okta doesn't update when set in config file,Andrew-Prendergast,,grafana/grafana,110766,false,1757341816000,,1760450436000,"[""type/bug"",""area/auth"",""needs investigation"",""automated-triage""]",[]
Failed to build Golang binaries in version v12.0.0+security-01,Bbulatov,,grafana/grafana,110753,true,1757326133000,1765271679000,1765271679000,"[""type/bug"",""type/build-packaging"",""area/backend"",""automated-triage""]",[]
mysqldummydata,santhoshmishra,,grafana/grafana,110749,false,1757319375000,,1757781530000,"[""needs more info"",""area/datasource""]",[]
